"order_month","main_category","orders_c","gmv_c","aov_c"
"2017-10-01 00:00:00.000","informatica_acessorios","252","42572.519999999975","168.93857142857132"
"2017-10-01 00:00:00.000","telefonia","220","20859.17999999999","94.8144545454545"
"2017-10-01 00:00:00.000","sinalizacao_e_seguranca","7","744.0","106.28571428571429"
"2017-10-01 00:00:00.000","moveis_escritorio","69","17890.829999999994","259.28739130434775"
"2017-10-01 00:00:00.000","moveis_quarto","3","943.9","314.6333333333333"
"2017-10-01 00:00:00.000","audio","31","2328.58","75.11548387096774"
"2017-10-01 00:00:00.000","industria_comercio_e_negocios","5","2256.69","451.338"
"2017-10-01 00:00:00.000","construcao_ferramentas_seguranca","9","1668.8499999999997","185.42777777777775"
"2017-10-01 00:00:00.000","bebidas","10","596.98","59.698"
"2017-10-01 00:00:00.000","livros_tecnicos","6","880.0","146.66666666666666"
"2017-10-01 00:00:00.000","artigos_de_festas","2","137.8","68.9"
"2017-02-01 00:00:00.000","fashion_bolsas_e_acessorios","31","2135.41","68.88419354838709"
"2017-02-01 00:00:00.000","consoles_games","18","4294.77","238.59833333333336"
"2017-02-01 00:00:00.000","","50","8521.11","170.4222"
"2017-02-01 00:00:00.000","ferramentas_jardim","59","11684.720000000001","198.04610169491528"
"2017-02-01 00:00:00.000","livros_interesse_geral","8","772.71","96.58875"
"2017-02-01 00:00:00.000","utilidades_domesticas","59","11206.539999999999","189.94135593220338"
"2017-02-01 00:00:00.000","fashion_roupa_feminina","3","363.9","121.3"
"2017-02-01 00:00:00.000","perfumaria","47","8040.380000000001","171.07191489361705"
"2017-02-01 00:00:00.000","fashion_calcados","2","107.05","53.525"
"2017-02-01 00:00:00.000","relogios_presentes","32","10992.39","343.5121875"
"2017-02-01 00:00:00.000","instrumentos_musicais","7","2196.38","313.7685714285714"
"2017-05-01 00:00:00.000","papelaria","60","5600.180000000001","93.33633333333336"
"2017-05-01 00:00:00.000","casa_conforto","30","4934.27","164.47566666666668"
"2017-05-01 00:00:00.000","pet_shop","65","8112.029999999999","124.80046153846152"
"2017-05-01 00:00:00.000","moveis_cozinha_area_de_servico_jantar_e_jardim","9","1304.48","144.94222222222223"
"2017-05-01 00:00:00.000","moveis_escritorio","42","8403.43","200.08166666666668"
"2017-05-01 00:00:00.000","audio","17","2081.18","122.42235294117646"
"2017-05-01 00:00:00.000","moveis_sala","27","4479.45","165.90555555555554"
"2017-05-01 00:00:00.000","eletrodomesticos_2","7","1306.05","186.57857142857142"
"2017-12-01 00:00:00.000","relogios_presentes","333","69586.81999999998","208.96942942942937"
"2017-12-01 00:00:00.000","perfumaria","223","26396.13999999998","118.3683408071748"
"2017-12-01 00:00:00.000","fashion_bolsas_e_acessorios","123","10020.060000000001","81.4639024390244"
"2017-12-01 00:00:00.000","papelaria","228","24786.999999999996","108.71491228070174"
"2017-12-01 00:00:00.000","eletronicos","189","8518.610000000004","45.072010582010606"
"2017-12-01 00:00:00.000","climatizacao","3","668.8","222.9333333333333"
"2017-12-01 00:00:00.000","bebidas","30","2113.35","70.445"
"2017-12-01 00:00:00.000","livros_importados","3","231.0","77.0"
"2017-12-01 00:00:00.000","livros_interesse_geral","37","2385.1","64.46216216216216"
"2017-12-01 00:00:00.000","malas_acessorios","44","5969.210000000001","135.66386363636366"
"2017-12-01 00:00:00.000","casa_construcao","28","6782.85","242.24464285714288"
"2017-12-01 00:00:00.000","fashion_underwear_e_moda_praia","13","1173.1","90.23846153846154"
"2017-12-01 00:00:00.000","pcs","19","16741.0","881.1052631578947"
"2017-12-01 00:00:00.000","audio","17","2686.93","158.05470588235292"
"2017-12-01 00:00:00.000","fashion_roupa_masculina","4","450.89","112.7225"
"2017-12-01 00:00:00.000","casa_conforto","12","2126.9","177.24166666666667"
"2017-12-01 00:00:00.000","telefonia_fixa","5","998.77","199.754"
"2017-01-01 00:00:00.000","brinquedos","41","4568.1900000000005","111.41926829268294"
"2017-01-01 00:00:00.000","beleza_saude","79","12366.44","156.53721518987342"
"2017-01-01 00:00:00.000","seguros_e_servicos","1","183.29","183.29"
"2017-01-01 00:00:00.000","esporte_lazer","57","9212.14","161.61649122807017"
"2017-01-01 00:00:00.000","fashion_calcados","1","34.9","34.9"
"2017-01-01 00:00:00.000","cool_stuff","30","6856.87","228.56233333333333"
"2017-01-01 00:00:00.000","relogios_presentes","11","8086.5199999999995","735.1381818181818"
"2018-05-01 00:00:00.000","relogios_presentes","584","119439.98000000011","204.52051369863034"
"2018-05-01 00:00:00.000","industria_comercio_e_negocios","34","3780.99","111.20558823529412"
"2018-05-01 00:00:00.000","eletronicos","219","16496.689999999995","75.3273515981735"
"2018-05-01 00:00:00.000","brinquedos","210","31616.319999999974","150.55390476190465"
"2018-05-01 00:00:00.000","pet_shop","127","11733.36","92.38866141732284"
"2018-05-01 00:00:00.000","ferramentas_jardim","221","37141.19999999999","168.05972850678728"
"2018-05-01 00:00:00.000","alimentos","35","1589.6299999999997","45.41799999999999"
"2018-05-01 00:00:00.000","telefonia","234","18966.70999999999","81.0543162393162"
"2018-05-01 00:00:00.000","moveis_sala","13","2890.98","222.3830769230769"
"2018-05-01 00:00:00.000","construcao_ferramentas_ferramentas","5","417.9","83.58"
"2018-05-01 00:00:00.000","livros_tecnicos","54","3040.5299999999997","56.30611111111111"
"2018-05-01 00:00:00.000","perfumaria","178","24453.59999999999","137.37977528089883"
"2018-05-01 00:00:00.000","artes","33","2491.9700000000003","75.51424242424243"
"2018-05-01 00:00:00.000","eletrodomesticos_2","23","14441.24","627.88"
"2018-05-01 00:00:00.000","tablets_impressao_imagem","1","49.9","49.9"
"2018-05-01 00:00:00.000","","33","2831.7","85.8090909090909"
"2018-05-01 00:00:00.000","fashion_roupa_masculina","1","129.99","129.99"
"2017-11-01 00:00:00.000","papelaria","148","16327.190000000002","110.31885135135137"
"2017-11-01 00:00:00.000","casa_conforto","33","4650.880000000001","140.9357575757576"
"2017-11-01 00:00:00.000","eletronicos","161","9821.090000000004","61.000559006211205"
"2017-11-01 00:00:00.000","perfumaria","286","31532.329999999973","110.25290209790201"
"2017-11-01 00:00:00.000","automotivo","240","34720.08999999998","144.6670416666666"
"2017-11-01 00:00:00.000","moveis_sala","29","6253.85","215.65"
"2017-11-01 00:00:00.000","construcao_ferramentas_iluminacao","9","2199.48","244.38666666666666"
"2017-11-01 00:00:00.000","casa_conforto_2","3","38.7","12.9"
"2017-11-01 00:00:00.000","bebidas","14","674.12","48.151428571428575"
"2017-11-01 00:00:00.000","sinalizacao_e_seguranca","3","596.79","198.92999999999998"
"2016-12-01 00:00:00.000","fashion_bolsas_e_acessorios","1","10.9","10.9"
"2017-03-01 00:00:00.000","consoles_games","45","9834.04","218.53422222222224"
"2017-03-01 00:00:00.000","","52","6255.88","120.30538461538461"
"2017-03-01 00:00:00.000","eletroportateis","31","11171.060000000001","360.3567741935484"
"2017-03-01 00:00:00.000","alimentos","19","2412.6600000000003","126.9821052631579"
"2017-03-01 00:00:00.000","beleza_saude","190","25652.44999999999","135.01289473684204"
"2017-03-01 00:00:00.000","livros_tecnicos","2","75.0","37.5"
"2017-03-01 00:00:00.000","livros_interesse_geral","19","2533.96","133.36631578947367"
"2017-03-01 00:00:00.000","cool_stuff","116","20718.329999999994","178.60629310344822"
"2017-03-01 00:00:00.000","moveis_escritorio","58","10793.849999999999","186.10086206896548"
"2017-03-01 00:00:00.000","automotivo","67","13272.93","198.1034328358209"
"2017-03-01 00:00:00.000","bebes","41","3625.1800000000003","88.4190243902439"
"2017-03-01 00:00:00.000","moveis_sala","17","3324.0","195.52941176470588"
"2017-03-01 00:00:00.000","climatizacao","16","4103.81","256.488125"
"2017-03-01 00:00:00.000","market_place","17","1808.59","106.38764705882352"
"2017-03-01 00:00:00.000","fashion_roupa_masculina","7","580.8000000000001","82.97142857142858"
"2017-03-01 00:00:00.000","dvds_blu_ray","3","453.7","151.23333333333332"
"2018-08-01 00:00:00.000","","28","2195.5","78.41071428571429"
"2018-08-01 00:00:00.000","cool_stuff","115","15754.89","136.99904347826086"
"2018-08-01 00:00:00.000","eletrodomesticos","62","6443.85","103.93306451612904"
"2018-08-01 00:00:00.000","ferramentas_jardim","116","16252.52","140.10793103448276"
"2018-08-01 00:00:00.000","construcao_ferramentas_ferramentas","14","1255.77","89.69785714285715"
"2018-08-01 00:00:00.000","malas_acessorios","60","6417.49","106.95816666666666"
"2018-08-01 00:00:00.000","livros_interesse_geral","33","1544.8799999999997","46.814545454545446"
"2018-08-01 00:00:00.000","instrumentos_musicais","39","10519.339999999997","269.7266666666666"
"2018-08-01 00:00:00.000","eletronicos","113","11087.760000000002","98.12176991150444"
"2018-08-01 00:00:00.000","fashion_roupa_masculina","3","381.69","127.23"
"2018-08-01 00:00:00.000","consoles_games","53","4381.31","82.66622641509434"
"2018-08-01 00:00:00.000","casa_conforto","15","2241.2799999999997","149.41866666666664"
"2018-08-01 00:00:00.000","artes_e_artesanato","9","901.76","100.19555555555556"
"2018-08-01 00:00:00.000","bebidas","23","1413.77","61.46826086956521"
"2018-08-01 00:00:00.000","fraldas_higiene","3","231.89","77.29666666666667"
"2018-08-01 00:00:00.000","portateis_cozinha_e_preparadores_de_alimentos","4","1803.6","450.9"
"2018-04-01 00:00:00.000","telefonia","241","16205.309999999981","67.2419502074688"
"2018-04-01 00:00:00.000","informatica_acessorios","464","57293.73999999995","123.47788793103437"
"2018-04-01 00:00:00.000","utilidades_domesticas","407","44727.33999999997","109.89518427518419"
"2018-04-01 00:00:00.000","eletroportateis","60","12111.750000000002","201.86250000000004"
"2018-04-01 00:00:00.000","cama_mesa_banho","599","72098.34999999998","120.36452420701164"
"2018-04-01 00:00:00.000","fashion_bolsas_e_acessorios","91","8168.950000000003","89.76868131868135"
"2018-04-01 00:00:00.000","","68","7879.380000000001","115.87323529411766"
"2018-04-01 00:00:00.000","audio","28","6525.179999999999","233.04214285714284"
"2018-04-01 00:00:00.000","casa_construcao","58","9204.65","158.7008620689655"
"2018-04-01 00:00:00.000","moveis_cozinha_area_de_servico_jantar_e_jardim","17","3099.43","182.31941176470588"
"2018-04-01 00:00:00.000","sinalizacao_e_seguranca","22","2222.2999999999997","101.01363636363635"
"2018-04-01 00:00:00.000","artes","26","2140.2799999999997","82.31846153846153"
"2018-04-01 00:00:00.000","climatizacao","22","3261.79","148.2631818181818"
"2018-04-01 00:00:00.000","construcao_ferramentas_iluminacao","34","4872.69","143.31441176470588"
"2018-04-01 00:00:00.000","musica","5","1696.8600000000001","339.372"
"2018-04-01 00:00:00.000","cine_foto","5","521.74","104.348"
"2017-04-01 00:00:00.000","cool_stuff","111","20916.939999999995","188.44090090090086"
"2017-04-01 00:00:00.000","audio","9","942.1999999999999","104.68888888888888"
"2017-04-01 00:00:00.000","moveis_decoracao","158","18992.43","120.20525316455696"
"2017-04-01 00:00:00.000","fashion_calcados","20","1526.5","76.325"
"2017-04-01 00:00:00.000","la_cuisine","1","36.99","36.99"
"2017-04-01 00:00:00.000","moveis_escritorio","48","9411.300000000001","196.06875000000002"
"2017-04-01 00:00:00.000","casa_conforto","16","2477.1","154.81875"
"2017-04-01 00:00:00.000","market_place","19","4045.2799999999997","212.90947368421052"
"2017-09-01 00:00:00.000","informatica_acessorios","211","28259.44999999999","133.93104265402837"
"2017-09-01 00:00:00.000","casa_conforto","23","4389.14","190.8321739130435"
"2017-09-01 00:00:00.000","beleza_saude","355","50569.48999999996","142.4492676056337"
"2017-09-01 00:00:00.000","perfumaria","135","14051.299999999997","104.08370370370369"
"2017-09-01 00:00:00.000","moveis_decoracao","264","30344.629999999983","114.94178030303024"
"2017-09-01 00:00:00.000","utilidades_domesticas","215","19792.649999999998","92.05883720930231"
"2017-09-01 00:00:00.000","moveis_colchao_e_estofado","1","86.5","86.5"
"2017-09-01 00:00:00.000","brinquedos","264","29678.629999999983","112.41905303030296"
"2017-09-01 00:00:00.000","casa_construcao","9","1643.6100000000001","182.62333333333333"
"2017-09-01 00:00:00.000","audio","10","1042.5900000000001","104.25900000000001"
"2017-09-01 00:00:00.000","papelaria","69","5851.52","84.80463768115942"
"2017-09-01 00:00:00.000","pcs","39","51228.89","1313.561282051282"
"2017-09-01 00:00:00.000","consoles_games","58","8150.570000000001","140.52706896551726"
"2017-09-01 00:00:00.000","alimentos","13","992.92","76.37846153846154"
"2017-09-01 00:00:00.000","climatizacao","7","1629.15","232.7357142857143"
"2017-09-01 00:00:00.000","casa_conforto_2","1","12.9","12.9"
"2017-09-01 00:00:00.000","agro_industria_e_comercio","3","1993.99","664.6633333333333"
"2017-09-01 00:00:00.000","construcao_ferramentas_construcao","7","1240.3000000000002","177.1857142857143"
"2017-09-01 00:00:00.000","artigos_de_natal","3","254.7","84.89999999999999"
"2018-02-01 00:00:00.000","construcao_ferramentas_construcao","52","8822.07","169.6551923076923"
"2018-02-01 00:00:00.000","telefonia_fixa","9","4738.68","526.52"
"2018-02-01 00:00:00.000","alimentos_bebidas","20","1018.3000000000001","50.915000000000006"
"2018-02-01 00:00:00.000","moveis_cozinha_area_de_servico_jantar_e_jardim","15","4556.26","303.7506666666667"
"2018-02-01 00:00:00.000","livros_interesse_geral","27","1866.6999999999998","69.13703703703703"
"2018-02-01 00:00:00.000","","106","12692.669999999996","119.74216981132072"
"2018-02-01 00:00:00.000","construcao_ferramentas_jardim","14","1538.25","109.875"
"2018-02-01 00:00:00.000","bebidas","26","1919.9500000000003","73.84423076923078"
"2018-02-01 00:00:00.000","construcao_ferramentas_iluminacao","8","1522.8000000000002","190.35000000000002"
"2018-07-01 00:00:00.000","moveis_decoracao","333","45027.36999999997","135.21732732732724"
"2018-07-01 00:00:00.000","eletronicos","141","9254.060000000001","65.63163120567377"
"2018-07-01 00:00:00.000","eletrodomesticos","78","5173.030000000001","66.32089743589745"
"2018-07-01 00:00:00.000","fashion_bolsas_e_acessorios","74","6071.0700000000015","82.0414864864865"
"2018-07-01 00:00:00.000","agro_industria_e_comercio","26","6669.820000000001","256.5315384615385"
"2018-07-01 00:00:00.000","alimentos_bebidas","14","778.73","55.62357142857143"
"2018-07-01 00:00:00.000","climatizacao","15","2657.86","177.1906666666667"
"2018-07-01 00:00:00.000","moveis_colchao_e_estofado","1","129.9","129.9"
"2018-07-01 00:00:00.000","livros_importados","5","357.78999999999996","71.55799999999999"
"2018-07-01 00:00:00.000","fashion_calcados","5","820.19","164.038"
"2018-06-01 00:00:00.000","cama_mesa_banho","644","71176.22999999992","110.52209627329181"
"2018-06-01 00:00:00.000","moveis_decoracao","304","41974.84999999998","138.07516447368414"
"2018-06-01 00:00:00.000","perfumaria","163","26641.43999999999","163.44441717791406"
"2018-06-01 00:00:00.000","bebidas","30","1567.0700000000002","52.235666666666674"
"2018-06-01 00:00:00.000","eletroportateis","43","15431.63","358.87511627906974"
"2018-06-01 00:00:00.000","fashion_calcados","10","1230.5800000000002","123.05800000000002"
"2018-06-01 00:00:00.000","market_place","7","556.46","79.49428571428572"
"2018-06-01 00:00:00.000","construcao_ferramentas_jardim","11","827.4399999999999","75.22181818181818"
"2018-06-01 00:00:00.000","industria_comercio_e_negocios","20","2511.9","125.595"
"2018-06-01 00:00:00.000","construcao_ferramentas_ferramentas","4","527.0","131.75"
"2018-06-01 00:00:00.000","alimentos_bebidas","9","293.85","32.650000000000006"
"2018-06-01 00:00:00.000","fraldas_higiene","7","321.0","45.857142857142854"
"2018-06-01 00:00:00.000","cine_foto","9","575.7399999999999","63.9711111111111"
"2016-10-01 00:00:00.000","esporte_lazer","17","2012.1499999999999","118.36176470588235"
"2016-10-01 00:00:00.000","consoles_games","7","3619.36","517.0514285714286"
"2016-10-01 00:00:00.000","climatizacao","4","1349.2900000000002","337.32250000000005"
"2018-01-01 00:00:00.000","telefonia","343","14770.069999999982","43.061428571428515"
"2018-01-01 00:00:00.000","bebes","204","29641.079999999987","145.2994117647058"
"2018-01-01 00:00:00.000","automotivo","243","35855.01999999998","147.55152263374478"
"2018-01-01 00:00:00.000","fashion_bolsas_e_acessorios","116","7991.620000000001","68.89327586206898"
"2018-01-01 00:00:00.000","moveis_decoracao","462","53540.819999999934","115.88922077922064"
"2018-01-01 00:00:00.000","papelaria","366","39537.949999999975","108.02718579234966"
"2018-01-01 00:00:00.000","malas_acessorios","121","18546.319999999996","153.2753719008264"
"2018-01-01 00:00:00.000","bebidas","39","2227.61","57.11820512820513"
"2018-01-01 00:00:00.000","sinalizacao_e_seguranca","7","1048.79","149.82714285714286"
"2018-01-01 00:00:00.000","instrumentos_musicais","49","15278.48","311.80571428571426"
"2018-01-01 00:00:00.000","pcs","11","6851.0","622.8181818181819"
"2018-01-01 00:00:00.000","industria_comercio_e_negocios","15","2681.1000000000004","178.74000000000004"
"2018-01-01 00:00:00.000","construcao_ferramentas_ferramentas","8","532.3","66.5375"
"2018-01-01 00:00:00.000","market_place","9","389.78000000000003","43.308888888888895"
"2018-01-01 00:00:00.000","climatizacao","22","4674.74","212.4881818181818"
"2018-03-01 00:00:00.000","beleza_saude","605","84596.57000000007","139.82904132231417"
"2018-03-01 00:00:00.000","utilidades_domesticas","316","35294.349999999984","111.69098101265817"
"2018-03-01 00:00:00.000","esporte_lazer","643","81634.05000000002","126.95808709175742"
"2018-03-01 00:00:00.000","cama_mesa_banho","649","67937.28999999995","104.67995377503844"
"2018-03-01 00:00:00.000","papelaria","144","13109.640000000001","91.03916666666667"
"2018-03-01 00:00:00.000","casa_construcao","32","5228.56","163.3925"
"2018-03-01 00:00:00.000","fashion_bolsas_e_acessorios","127","10106.510000000002","79.57881889763782"
"2018-03-01 00:00:00.000","agro_industria_e_comercio","24","5161.0","215.04166666666666"
"2018-03-01 00:00:00.000","eletroportateis","33","13653.18","413.7327272727273"
"2018-03-01 00:00:00.000","artigos_de_natal","12","854.9499999999999","71.24583333333332"
"2018-03-01 00:00:00.000","pet_shop","106","13268.710000000003","125.1765094339623"
"2018-03-01 00:00:00.000","consoles_games","53","11846.21","223.51339622641507"
"2018-03-01 00:00:00.000","construcao_ferramentas_seguranca","13","5374.87","413.45153846153846"
"2018-03-01 00:00:00.000","flores","3","89.67","29.89"
"2018-03-01 00:00:00.000","artes","7","471.4","67.34285714285714"
"2018-03-01 00:00:00.000","construcao_ferramentas_ferramentas","8","931.3","116.4125"
"2018-03-01 00:00:00.000","moveis_sala","19","3521.87","185.36157894736843"
"2018-03-01 00:00:00.000","alimentos_bebidas","16","2299.77","143.735625"
"2018-03-01 00:00:00.000","livros_tecnicos","16","914.44","57.1525"
"2018-03-01 00:00:00.000","livros_importados","2","259.0","129.5"
"2017-07-01 00:00:00.000","moveis_colchao_e_estofado","1","109.4","109.4"
"2017-07-01 00:00:00.000","la_cuisine","4","469.99","117.4975"
"2017-07-01 00:00:00.000","fashion_roupa_feminina","4","310.70000000000005","77.67500000000001"
"2017-08-01 00:00:00.000","alimentos","7","301.01","43.00142857142857"
"2017-08-01 00:00:00.000","fashion_esporte","2","265.8","132.9"
"2017-06-01 00:00:00.000","fashion_roupa_infanto_juvenil","1","110.0","110.0"
"2017-06-01 00:00:00.000","alimentos_bebidas","2","57.4","28.7"
"2017-06-01 00:00:00.000","livros_tecnicos","2","145.9","72.95"
"2017-10-01 00:00:00.000","musica","1","54.9","54.9"
"2017-02-01 00:00:00.000","dvds_blu_ray","1","14.9","14.9"
"2017-02-01 00:00:00.000","pcs","1","3549.0","3549.0"
"2017-05-01 00:00:00.000","pc_gamer","1","129.99","129.99"
"2017-05-01 00:00:00.000","sinalizacao_e_seguranca","3","508.85","169.61666666666667"
"2017-05-01 00:00:00.000","moveis_colchao_e_estofado","3","595.89","198.63"
"2017-05-01 00:00:00.000","bebidas","1","90.0","90.0"
"2017-05-01 00:00:00.000","industria_comercio_e_negocios","2","519.8","259.9"
"2017-12-01 00:00:00.000","alimentos","11","939.34","85.39454545454545"
"2017-12-01 00:00:00.000","construcao_ferramentas_jardim","6","978.89","163.14833333333334"
"2017-01-01 00:00:00.000","papelaria","7","1561.99","223.14142857142858"
"2017-01-01 00:00:00.000","climatizacao","3","663.7","221.23333333333335"
"2017-01-01 00:00:00.000","fashion_roupa_feminina","2","77.3","38.65"
"2017-03-01 00:00:00.000","casa_conforto","10","1943.6","194.35999999999999"
"2017-03-01 00:00:00.000","artes","4","174.6","43.65"
"2018-08-01 00:00:00.000","dvds_blu_ray","1","8.9","8.9"
"2018-02-01 00:00:00.000","flores","4","134.48","33.62"
"2018-07-01 00:00:00.000","market_place","4","186.78","46.695"
"2018-07-01 00:00:00.000","dvds_blu_ray","1","83.99","83.99"
"2018-07-01 00:00:00.000","moveis_quarto","7","1386.9","198.12857142857143"
"2018-06-01 00:00:00.000","fashion_roupa_infanto_juvenil","1","89.99","89.99"
"2016-10-01 00:00:00.000","fraldas_higiene","1","134.9","134.9"
"2016-10-01 00:00:00.000","","2","65.89","32.945"
"2016-10-01 00:00:00.000","pet_shop","4","689.68","172.42"
"2016-10-01 00:00:00.000","bebes","9","1371.17","152.35222222222222"
"2018-01-01 00:00:00.000","tablets_impressao_imagem","3","213.8","71.26666666666667"
"2018-01-01 00:00:00.000","artigos_de_festas","2","135.8","67.9"
"2018-03-01 00:00:00.000","fashion_underwear_e_moda_praia","5","289.4","57.879999999999995"
"2018-03-01 00:00:00.000","la_cuisine","1","389.0","389.0"
"2018-03-01 00:00:00.000","moveis_quarto","6","1071.8","178.63333333333333"
"2017-08-01 00:00:00.000","construcao_ferramentas_seguranca","1","8.9","8.9"
"2017-10-01 00:00:00.000","cine_foto","1","69.0","69.0"
"2017-02-01 00:00:00.000","casa_conforto","3","414.66","138.22"
"2017-05-01 00:00:00.000","fashion_esporte","3","124.84","41.61333333333334"
"2018-05-01 00:00:00.000","artes_e_artesanato","1","89.8","89.8"
"2017-03-01 00:00:00.000","eletrodomesticos_2","2","500.9","250.45"
"2018-04-01 00:00:00.000","cds_dvds_musicais","1","65.0","65.0"
"2017-09-01 00:00:00.000","construcao_ferramentas_iluminacao","1","229.0","229.0"
"2018-02-01 00:00:00.000","dvds_blu_ray","1","24.9","24.9"
"2018-03-01 00:00:00.000","dvds_blu_ray","2","49.8","24.9"
"2017-07-01 00:00:00.000","construcao_ferramentas_iluminacao","1","360.0","360.0"
"2017-07-01 00:00:00.000","agro_industria_e_comercio","1","1180.0","1180.0"
"2017-08-01 00:00:00.000","artigos_de_natal","1","58.9","58.9"
"2017-06-01 00:00:00.000","livros_importados","1","99.0","99.0"
"2017-10-01 00:00:00.000","fashion_roupa_infanto_juvenil","1","39.99","39.99"
"2017-02-01 00:00:00.000","construcao_ferramentas_seguranca","1","379.0","379.0"
"2017-02-01 00:00:00.000","moveis_quarto","1","450.0","450.0"
"2017-05-01 00:00:00.000","construcao_ferramentas_ferramentas","2","803.9","401.95"
"2017-05-01 00:00:00.000","fashion_roupa_infanto_juvenil","1","110.0","110.0"
"2017-12-01 00:00:00.000","fraldas_higiene","1","76.0","76.0"
"2017-01-01 00:00:00.000","pcs","1","2199.99","2199.99"
"2017-11-01 00:00:00.000","artes","1","75.0","75.0"
"2018-08-01 00:00:00.000","fashion_esporte","1","69.9","69.9"
"2018-08-01 00:00:00.000","fashion_underwear_e_moda_praia","1","160.0","160.0"
"2016-10-01 00:00:00.000","fashion_roupa_feminina","1","54.9","54.9"
"2018-01-01 00:00:00.000","la_cuisine","1","112.0","112.0"
"2018-03-01 00:00:00.000","musica","1","299.0","299.0"
"2017-08-01 00:00:00.000","fashion_roupa_masculina","12","1175.06","97.92166666666667"
"2017-08-01 00:00:00.000","utilidades_domesticas","241","23330.91999999999","96.80879668049789"
"2017-08-01 00:00:00.000","bebes","119","19418.079999999998","163.17714285714285"
"2017-08-01 00:00:00.000","telefonia","127","10553.309999999998","83.09692913385825"
"2017-08-01 00:00:00.000","moveis_decoracao","315","33464.99999999998","106.23809523809517"
"2017-08-01 00:00:00.000","","64","4968.450000000001","77.63203125000001"
"2017-08-01 00:00:00.000","fashion_underwear_e_moda_praia","13","1111.0","85.46153846153847"
"2017-08-01 00:00:00.000","eletronicos","51","2835.2499999999995","55.593137254901954"
"2017-08-01 00:00:00.000","fashion_calcados","18","1491.69","82.87166666666667"
"2017-08-01 00:00:00.000","livros_interesse_geral","27","2275.0","84.25925925925925"
"2017-08-01 00:00:00.000","moveis_quarto","3","618.0","206.0"
"2017-08-01 00:00:00.000","alimentos_bebidas","12","519.8","43.31666666666666"
"2017-08-01 00:00:00.000","cds_dvds_musicais","2","135.0","67.5"
"2017-07-01 00:00:00.000","esporte_lazer","325","36532.499999999956","112.40769230769217"
"2017-07-01 00:00:00.000","telefonia","134","9032.880000000001","67.40955223880597"
"2017-07-01 00:00:00.000","bebes","119","15459.6","129.91260504201682"
"2017-07-01 00:00:00.000","papelaria","71","6942.760000000001","97.78535211267607"
"2017-07-01 00:00:00.000","telefonia_fixa","8","218.73","27.34125"
"2017-07-01 00:00:00.000","fashion_bolsas_e_acessorios","80","5063.21","63.290125"
"2017-07-01 00:00:00.000","livros_tecnicos","2","528.0","264.0"
"2017-07-01 00:00:00.000","alimentos_bebidas","6","148.3","24.71666666666667"
"2017-07-01 00:00:00.000","eletrodomesticos","37","3671.99","99.24297297297296"
"2017-07-01 00:00:00.000","construcao_ferramentas_jardim","6","301.19000000000005","50.198333333333345"
"2017-07-01 00:00:00.000","eletronicos","82","6997.1500000000015","85.33109756097562"
"2017-07-01 00:00:00.000","tablets_impressao_imagem","2","198.0","99.0"
"2017-06-01 00:00:00.000","beleza_saude","231","31643.709999999977","136.98575757575748"
"2017-06-01 00:00:00.000","perfumaria","140","23954.319999999992","171.10228571428567"
"2017-06-01 00:00:00.000","moveis_decoracao","176","16569.09","94.14255681818182"
"2017-06-01 00:00:00.000","cama_mesa_banho","324","34018.72999999996","104.99608024691345"
"2017-06-01 00:00:00.000","cool_stuff","195","38109.60999999998","195.43389743589734"
"2017-06-01 00:00:00.000","bebes","71","7825.640000000001","110.22028169014087"
"2017-06-01 00:00:00.000","tablets_impressao_imagem","6","594.0","99.0"
"2017-06-01 00:00:00.000","sinalizacao_e_seguranca","1","134.0","134.0"
"2017-06-01 00:00:00.000","audio","11","1671.0","151.9090909090909"
"2017-06-01 00:00:00.000","musica","4","1066.9","266.725"
"2017-06-01 00:00:00.000","market_place","15","1258.9499999999998","83.92999999999999"
"2017-06-01 00:00:00.000","construcao_ferramentas_construcao","4","434.37000000000006","108.59250000000002"
"2017-10-01 00:00:00.000","brinquedos","271","33426.89999999998","123.34649446494457"
"2017-10-01 00:00:00.000","pcs","26","40393.92","1553.6123076923077"
"2017-10-01 00:00:00.000","cama_mesa_banho","436","46074.13999999995","105.67463302752282"
"2017-10-01 00:00:00.000","eletroportateis","30","6464.850000000001","215.49500000000003"
"2017-10-01 00:00:00.000","papelaria","84","7468.510000000001","88.91083333333334"
"2017-10-01 00:00:00.000","eletrodomesticos","7","1837.68","262.5257142857143"
"2017-10-01 00:00:00.000","eletrodomesticos_2","9","2104.27","233.80777777777777"
"2017-10-01 00:00:00.000","artigos_de_natal","7","388.05","55.43571428571429"
"2017-10-01 00:00:00.000","instrumentos_musicais","19","6329.26","333.11894736842106"
"2017-10-01 00:00:00.000","livros_interesse_geral","8","734.5","91.8125"
"2017-10-01 00:00:00.000","alimentos","12","806.0600000000002","67.17166666666668"
"2017-10-01 00:00:00.000","telefonia_fixa","6","3751.88","625.3133333333334"
"2017-10-01 00:00:00.000","construcao_ferramentas_ferramentas","5","1018.5999999999999","203.71999999999997"
"2017-02-01 00:00:00.000","pet_shop","36","3624.6699999999996","100.68527777777777"
"2017-02-01 00:00:00.000","beleza_saude","142","22020.11999999999","155.07126760563375"
"2017-02-01 00:00:00.000","tablets_impressao_imagem","8","792.0","99.0"
"2017-02-01 00:00:00.000","automotivo","75","12418.58","165.58106666666666"
